Cruise# ostrich20`1ostrich2014
Date: 05/29/14

CTD probe# 1
DVL# 2
Oxy Probe# 3
Fluorometer# 4
Irradiance Probe# 5
Flight Selection = Depth Undulate 
 
Time	Pressure (dbar)	Depth (m)	Temp (°C)	Salinity (PPT)	Fluoro (volts)	Oxygen (ml/l)	Irrandiance (UE/cm²)	Horizontal vel in water (m/s)	Vertical vel (m/s)	Vol imaged (m3)	Altitude (m)	Pitch (°)	Roll (°)	Heading (°)	Lat (decimals)	Long (decimals)	Rel Normal Velocity (mm/s)	Trans Velocity (mm/s)	Long. Velocity (mm/s)	Normal Velocity (mm/s)	Wing Fin Angle (°)	Roll Fin Angle (°)
16:24:53.54	29.95	29.78	27.11	36.35	0.03	0.8486	6.707370E-5	1860.00	1699.00	0.00	9999.99	-6.94	3.26	289.20	No GPS Data	No GPS Data	72.00	72.00	1860.00	1699.00	-10.06	-9.93
16:24:54.09	29.98	29.82	27.11	36.35	0.03	0.8480	6.730719E-5	3636.00	1142.00	0.00	9999.99	-8.68	2.27	288.20	No GPS Data	No GPS Data	-1373.00	-1373.00	3636.00	1142.00	-10.05	-9.94
16:24:54.62	30.00	29.83	27.11	36.35	0.03	0.8505	6.709936E-5	3636.00	1142.00	0.00	9999.99	-8.68	2.27	288.20	No GPS Data	No GPS Data	-1373.00	-1373.00	3636.00	1142.00	-10.06	-9.94
16:24:55.15	29.97	29.80	27.11	36.35	0.03	0.8492	6.726692E-5	3636.00	1142.00	0.00	9999.99	-8.68	2.27	288.20	No GPS Data	No GPS Data	-1373.00	-1373.00	3636.00	1142.00	-10.05	-9.93
16:24:55.68	29.94	29.77	27.11	36.35	0.03	0.8484	6.708932E-5	2431.00	963.00	0.00	9999.99	-9.72	2.20	286.00	No GPS Data	No GPS Data	-611.00	-611.00	2431.00	963.00	-10.05	-9.94
16:24:56.21	29.97	29.80	27.11	36.35	0.03	0.8481	6.719873E-5	2431.00	963.00	0.00	9999.99	-9.72	2.20	286.00	No GPS Data	No GPS Data	-611.00	-611.00	2431.00	963.00	-10.05	-9.94
16:24:56.75	29.96	29.79	27.11	36.35	0.03	0.8495	6.722219E-5	2554.00	411.00	0.00	9999.99	-8.29	2.49	288.80	No GPS Data	No GPS Data	620.00	620.00	2554.00	411.00	-10.06	-9.94
16:24:57.28	29.96	29.79	27.11	36.35	0.03	0.8499	6.678658E-5	2554.00	411.00	0.00	9999.99	-8.29	2.49	288.80	No GPS Data	No GPS Data	620.00	620.00	2554.00	411.00	-10.05	-9.93
16:24:57.81	29.95	29.79	27.11	36.35	0.03	0.8503	6.703134E-5	2554.00	411.00	0.00	9999.99	-8.29	2.49	288.80	No GPS Data	No GPS Data	620.00	620.00	2554.00	411.00	-10.05	-9.94
16:24:58.35	29.95	29.78	27.11	36.35	0.03	0.8477	6.721772E-5	3504.00	1199.00	0.00	9999.99	-8.88	2.58	287.70	No GPS Data	No GPS Data	22.00	22.00	3504.00	1199.00	-10.05	-9.94
16:24:58.89	29.94	29.77	27.11	36.35	0.03	0.8494	6.700348E-5	3504.00	1199.00	0.00	9999.99	-8.88	2.58	287.70	No GPS Data	No GPS Data	22.00	22.00	3504.00	1199.00	-10.06	-9.93
16:24:59.43	29.95	29.78	27.10	36.35	0.03	0.8484	6.705252E-5	3504.00	1199.00	0.00	9999.99	-8.88	2.58	287.70	No GPS Data	No GPS Data	22.00	22.00	3504.00	1199.00	-10.06	-9.93
16:24:59.96	29.92	29.75	27.10	36.35	0.03	0.8478	6.674884E-5	4629.00	476.00	0.00	9999.99	-7.55	2.94	289.10	No GPS Data	No GPS Data	-2080.00	-2080.00	4629.00	476.00	-10.05	-9.93
16:25:00.49	29.92	29.75	27.10	36.35	0.03	0.8482	6.687103E-5	4629.00	476.00	0.00	9999.99	-7.55	2.94	289.10	No GPS Data	No GPS Data	-2080.00	-2080.00	4629.00	476.00	-10.05	-9.94
16:25:01.02	29.92	29.75	27.10	36.35	0.03	0.8469	6.687659E-5	1171.00	1306.00	0.00	9999.99	-10.84	2.97	286.50	No GPS Data	No GPS Data	157.00	157.00	1171.00	1306.00	-10.04	-9.94
16:25:01.55	29.95	29.78	27.10	36.35	0.03	0.8510	6.710940E-5	1171.00	1306.00	0.00	9999.99	-10.84	2.97	286.50	No GPS Data	No GPS Data	157.00	157.00	1171.00	1306.00	-10.04	-9.93
16:25:02.08	29.95	29.79	27.10	36.35	0.03	0.8468	6.711275E-5	1171.00	1306.00	0.00	9999.99	-10.84	2.97	286.50	No GPS Data	No GPS Data	157.00	157.00	1171.00	1306.00	-10.04	-9.93
16:25:02.61	29.97	29.80	27.10	36.35	0.03	0.8473	6.694446E-5	2494.00	106.00	0.00	9999.99	-7.39	2.80	289.00	No GPS Data	No GPS Data	-1492.00	-1492.00	2494.00	106.00	-10.04	-9.93
16:25:03.14	29.93	29.77	27.10	36.35	0.03	0.8476	6.704694E-5	2494.00	106.00	0.00	9999.99	-7.39	2.80	289.00	No GPS Data	No GPS Data	-1492.00	-1492.00	2494.00	106.00	-10.05	-9.94
16:25:03.69	29.91	29.75	27.10	36.35	0.03	0.8495	6.728146E-5	2710.00	1586.00	0.00	9999.99	-9.00	3.55	287.10	No GPS Data	No GPS Data	495.00	495.00	2710.00	1586.00	-10.04	-9.93
16:25:04.22	29.91	29.75	27.10	36.35	0.03	0.8465	6.706144E-5	2710.00	1586.00	0.00	9999.99	-9.00	3.55	287.10	No GPS Data	No GPS Data	495.00	495.00	2710.00	1586.00	-10.04	-9.94
16:25:04.76	29.91	29.75	27.10	36.35	0.03	0.8483	6.701017E-5	2814.00	1395.00	0.00	9999.99	-6.79	3.58	289.60	No GPS Data	No GPS Data	-1038.00	-1038.00	2814.00	1395.00	-10.03	-9.94
16:25:05.30	29.89	29.72	27.10	36.35	0.03	0.8470	6.668006E-5	2814.00	1395.00	0.00	9999.99	-6.79	3.58	289.60	No GPS Data	No GPS Data	-1038.00	-1038.00	2814.00	1395.00	-10.06	-9.93
16:25:05.84	29.90	29.73	27.10	36.35	0.03	0.8500	6.703134E-5	2814.00	1395.00	0.00	9999.99	-6.79	3.58	289.60	No GPS Data	No GPS Data	-1038.00	-1038.00	2814.00	1395.00	-10.05	-9.94
16:25:06.39	29.90	29.73	27.10	36.35	0.03	0.8498	6.717862E-5	2167.00	1117.00	0.00	9999.99	-10.40	2.79	287.00	No GPS Data	No GPS Data	-178.00	-178.00	2167.00	1117.00	-10.05	-9.93
16:25:06.92	29.89	29.73	27.10	36.35	0.03	0.8483	6.721661E-5	2167.00	1117.00	0.00	9999.99	-10.40	2.79	287.00	No GPS Data	No GPS Data	-178.00	-178.00	2167.00	1117.00	-10.04	-9.93
16:25:07.46	29.92	29.75	27.10	36.35	0.03	0.8473	6.749097E-5	3578.00	1137.00	0.00	9999.99	-7.65	3.35	288.90	No GPS Data	No GPS Data	-278.00	-278.00	3578.00	1137.00	-10.05	-9.93
16:25:08.00	29.88	29.72	27.10	36.35	0.03	0.8498	6.735197E-5	3578.00	1137.00	0.00	9999.99	-7.65	3.35	288.90	No GPS Data	No GPS Data	-278.00	-278.00	3578.00	1137.00	-10.05	-9.93
16:25:08.54	29.88	29.72	27.10	36.35	0.03	0.8494	6.737549E-5	3578.00	1137.00	0.00	9999.99	-7.65	3.35	288.90	No GPS Data	No GPS Data	-278.00	-278.00	3578.00	1137.00	-10.05	-9.94
16:25:09.07	29.86	29.70	27.10	36.35	0.03	0.8477	6.687659E-5	3973.00	659.00	0.00	9999.99	-7.65	3.26	288.90	No GPS Data	No GPS Data	-1157.00	-1157.00	3973.00	659.00	-10.05	-9.93
16:25:09.61	29.82	29.66	27.11	36.35	0.03	0.8468	6.705140E-5	2378.00	501.00	0.00	9999.99	-8.94	2.74	288.90	No GPS Data	No GPS Data	-166.00	-166.00	2378.00	501.00	-10.05	-9.94
16:25:10.16	29.86	29.69	27.12	36.35	0.03	0.8472	6.757406E-5	2378.00	501.00	0.00	9999.99	-8.94	2.74	288.90	No GPS Data	No GPS Data	-166.00	-166.00	2378.00	501.00	-10.06	-9.93
16:25:10.71	29.87	29.71	27.13	36.35	0.03	0.8471	6.720878E-5	3027.00	690.00	0.00	9999.99	-8.12	2.81	289.30	No GPS Data	No GPS Data	349.00	349.00	3027.00	690.00	-10.05	-9.94
16:25:11.25	29.88	29.71	27.12	36.35	0.03	0.8482	6.690218E-5	3027.00	690.00	0.00	9999.99	-8.12	2.81	289.30	No GPS Data	No GPS Data	349.00	349.00	3027.00	690.00	-10.06	-9.93
16:25:11.78	29.84	29.67	27.13	36.35	0.03	0.8457	6.687659E-5	2513.00	754.00	0.00	9999.99	-8.61	2.45	288.50	No GPS Data	No GPS Data	18.00	18.00	2513.00	754.00	-10.06	-9.93
16:25:12.31	29.85	29.68	27.13	36.35	0.03	0.8493	6.702019E-5	2513.00	754.00	0.00	9999.99	-8.61	2.45	288.50	No GPS Data	No GPS Data	18.00	18.00	2513.00	754.00	-10.06	-9.94
16:25:12.85	29.85	29.68	27.13	36.35	0.03	0.8472	6.749995E-5	2191.00	668.00	0.00	9999.99	-10.15	1.94	287.40	No GPS Data	No GPS Data	125.00	125.00	2191.00	668.00	-10.05	-9.94
16:25:13.38	29.88	29.71	27.14	36.35	0.03	0.8510	6.729824E-5	2191.00	668.00	0.00	9999.99	-10.15	1.94	287.40	No GPS Data	No GPS Data	125.00	125.00	2191.00	668.00	-10.05	-9.93
16:25:13.93	29.89	29.72	27.14	36.35	0.03	0.8487	6.708486E-5	2792.00	492.00	0.00	9999.99	-8.36	3.48	288.50	No GPS Data	No GPS Data	1.00	1.00	2792.00	492.00	-10.06	-9.94
16:25:14.47	29.86	29.69	27.15	36.35	0.03	0.8469	6.742816E-5	2792.00	492.00	0.00	9999.99	-8.36	3.48	288.50	No GPS Data	No GPS Data	1.00	1.00	2792.00	492.00	-10.05	-9.94
16:25:15.01	29.85	29.68	27.16	36.35	0.03	0.8485	6.718979E-5	2562.00	573.00	0.00	9999.99	-9.75	3.28	287.90	No GPS Data	No GPS Data	-320.00	-320.00	2562.00	573.00	-10.04	-9.93
16:25:15.56	29.85	29.69	27.16	36.35	0.03	0.8483	6.743713E-5	2562.00	573.00	0.00	9999.99	-9.75	3.28	287.90	No GPS Data	No GPS Data	-320.00	-320.00	2562.00	573.00	-10.05	-9.93
16:25:16.09	29.87	29.71	27.16	36.35	0.03	0.8467	6.715070E-5	2562.00	573.00	0.00	9999.99	-9.75	3.28	287.90	No GPS Data	No GPS Data	-320.00	-320.00	2562.00	573.00	-10.05	-9.94
16:25:16.62	29.87	29.71	27.16	36.35	0.03	0.8500	6.714847E-5	1939.00	907.00	0.00	9999.99	-7.41	2.42	288.50	No GPS Data	No GPS Data	233.00	233.00	1939.00	907.00	-10.05	-9.93
16:25:17.15	29.82	29.66	27.16	36.35	0.03	0.8431	6.713730E-5	1939.00	907.00	0.00	9999.99	-7.41	2.42	288.50	No GPS Data	No GPS Data	233.00	233.00	1939.00	907.00	-10.06	-9.94
16:25:17.68	29.78	29.62	27.15	36.35	0.03	0.8480	6.715517E-5	2119.00	1517.00	0.00	9999.99	-8.97	2.42	287.40	No GPS Data	No GPS Data	100.00	100.00	2119.00	1517.00	-10.06	-9.93
16:25:18.21	29.80	29.64	27.14	36.35	0.03	0.8471	6.743713E-5	2119.00	1517.00	0.00	9999.99	-8.97	2.42	287.40	No GPS Data	No GPS Data	100.00	100.00	2119.00	1517.00	-10.05	-9.93
16:25:18.75	29.80	29.63	27.15	36.35	0.03	0.8462	6.770338E-5	2119.00	1517.00	0.00	9999.99	-8.97	2.42	287.40	No GPS Data	No GPS Data	100.00	100.00	2119.00	1517.00	-10.06	-9.94
16:25:19.30	29.78	29.61	27.16	36.35	0.03	0.8483	6.755721E-5	868.00	298.00	0.00	9999.99	-9.25	3.16	286.90	No GPS Data	No GPS Data	96.00	96.00	868.00	298.00	-10.05	-9.94
16:25:19.82	29.74	29.58	27.16	36.35	0.03	0.8476	6.732398E-5	868.00	298.00	0.00	9999.99	-9.25	3.16	286.90	No GPS Data	No GPS Data	96.00	96.00	868.00	298.00	-10.06	-9.93
16:25:20.36	29.74	29.58	27.16	36.35	0.03	0.8447	6.722890E-5	2098.00	1447.00	0.00	9999.99	-6.43	2.88	289.40	No GPS Data	No GPS Data	-376.00	-376.00	2098.00	1447.00	-10.05	-9.94
16:25:20.89	29.67	29.50	27.16	36.35	0.03	0.8496	6.749995E-5	2098.00	1447.00	0.00	9999.99	-6.43	2.88	289.40	No GPS Data	No GPS Data	-376.00	-376.00	2098.00	1447.00	-10.05	-9.93
16:25:21.43	29.67	29.50	27.18	36.35	0.03	0.8457	6.747526E-5	2098.00	1447.00	0.00	9999.99	-6.43	2.88	289.40	No GPS Data	No GPS Data	-376.00	-376.00	2098.00	1447.00	-10.04	-9.94
16:25:21.97	29.72	29.56	27.19	36.36	0.03	0.8495	6.740686E-5	1813.00	361.00	0.00	9999.99	-10.02	2.23	287.00	No GPS Data	No GPS Data	45.00	45.00	1813.00	361.00	-10.05	-9.94
16:25:22.50	29.72	29.56	27.20	36.36	0.03	0.8496	6.759990E-5	1813.00	361.00	0.00	9999.99	-10.02	2.23	287.00	No GPS Data	No GPS Data	45.00	45.00	1813.00	361.00	-10.06	-9.94
16:25:23.03	29.69	29.52	27.20	36.36	0.03	0.8484	6.744722E-5	1687.00	1235.00	0.00	9999.99	-6.33	3.27	289.90	No GPS Data	No GPS Data	635.00	635.00	1687.00	1235.00	-10.06	-9.94
16:25:23.57	29.66	29.50	27.20	36.36	0.03	0.8471	6.743152E-5	1687.00	1235.00	0.00	9999.99	-6.33	3.27	289.90	No GPS Data	No GPS Data	635.00	635.00	1687.00	1235.00	-10.05	-9.94
16:25:24.12	29.66	29.50	27.20	36.36	0.03	0.8464	6.742704E-5	1687.00	1235.00	0.00	9999.99	-6.33	3.27	289.90	No GPS Data	No GPS Data	635.00	635.00	1687.00	1235.00	-10.03	-9.93
16:25:24.66	29.67	29.51	27.20	36.36	0.03	0.8469	6.813472E-5	1817.00	368.00	0.00	9999.99	-12.56	1.80	285.20	No GPS Data	No GPS Data	-182.00	-182.00	1817.00	368.00	-10.02	-9.93
16:25:25.19	29.74	29.57	27.20	36.36	0.03	0.8457	6.800345E-5	1817.00	368.00	0.00	9999.99	-12.56	1.80	285.20	No GPS Data	No GPS Data	-182.00	-182.00	1817.00	368.00	-10.04	-9.94
16:25:25.72	29.76	29.60	27.20	36.36	0.03	0.8484	6.741471E-5	1817.00	368.00	0.00	9999.99	-12.56	1.80	285.20	No GPS Data	No GPS Data	-182.00	-182.00	1817.00	368.00	-10.05	-9.94
16:25:26.25	29.68	29.52	27.21	36.36	0.03	0.8474	6.730383E-5	1354.00	292.00	0.00	9999.99	-6.26	3.01	289.40	No GPS Data	No GPS Data	-324.00	-324.00	1354.00	292.00	-10.05	-9.94
16:25:26.78	29.68	29.51	27.22	36.36	0.03	0.8449	6.758305E-5	1354.00	292.00	0.00	9999.99	-6.26	3.01	289.40	No GPS Data	No GPS Data	-324.00	-324.00	1354.00	292.00	-10.06	-9.93
16:25:27.32	29.71	29.55	27.22	36.36	0.03	0.8487	6.750331E-5	1409.00	895.00	0.00	9999.99	-12.05	3.13	285.80	No GPS Data	No GPS Data	495.00	495.00	1409.00	895.00	-10.05	-9.93
16:25:27.85	29.71	29.55	27.22	36.36	0.03	0.8471	6.796389E-5	1409.00	895.00	0.00	9999.99	-12.05	3.13	285.80	No GPS Data	No GPS Data	495.00	495.00	1409.00	895.00	-10.05	-9.93
16:25:28.38	29.75	29.58	27.22	36.36	0.03	0.8484	6.774617E-5	1370.00	787.00	0.00	9999.99	-7.36	4.08	289.50	No GPS Data	No GPS Data	252.00	252.00	1370.00	787.00	-10.06	-9.93
16:25:28.92	29.73	29.56	27.22	36.36	0.03	0.8467	6.779912E-5	1370.00	787.00	0.00	9999.99	-7.36	4.08	289.50	No GPS Data	No GPS Data	252.00	252.00	1370.00	787.00	-10.05	-9.93
16:25:29.46	29.71	29.54	27.23	36.36	0.03	0.8473	6.727475E-5	1370.00	787.00	0.00	9999.99	-7.36	4.08	289.50	No GPS Data	No GPS Data	252.00	252.00	1370.00	787.00	-10.04	-9.93
16:25:29.99	29.72	29.56	27.24	36.36	0.03	0.8469	6.770225E-5	2645.00	50.00	0.00	9999.99	-10.08	2.17	287.30	No GPS Data	No GPS Data	-379.00	-379.00	2645.00	50.00	-10.05	-9.93
16:25:30.52	29.76	29.59	27.24	36.36	0.03	0.8479	6.789274E-5	2645.00	50.00	0.00	9999.99	-10.08	2.17	287.30	No GPS Data	No GPS Data	-379.00	-379.00	2645.00	50.00	-10.04	-9.93
16:25:31.07	29.75	29.58	27.24	36.36	0.03	0.8461	6.781603E-5	3374.00	1079.00	0.00	9999.99	-8.99	3.26	287.70	No GPS Data	No GPS Data	-360.00	-360.00	3374.00	1079.00	-10.05	-9.94
16:25:31.60	29.75	29.58	27.24	36.36	0.03	0.8451	6.776194E-5	3374.00	1079.00	0.00	9999.99	-8.99	3.26	287.70	No GPS Data	No GPS Data	-360.00	-360.00	3374.00	1079.00	-10.06	-9.94
16:25:32.13	29.72	29.55	27.25	36.36	0.03	0.8464	6.751454E-5	3374.00	1079.00	0.00	9999.99	-8.99	3.26	287.70	No GPS Data	No GPS Data	-360.00	-360.00	3374.00	1079.00	-10.05	-9.93
16:25:32.66	29.72	29.56	27.25	36.36	0.03	0.8478	6.762688E-5	1432.00	403.00	0.00	9999.99	-8.25	3.79	288.70	No GPS Data	No GPS Data	-248.00	-248.00	1432.00	403.00	-10.05	-9.94
16:25:33.19	29.70	29.54	27.26	36.36	0.03	0.8497	6.778447E-5	1432.00	403.00	0.00	9999.99	-8.25	3.79	288.70	No GPS Data	No GPS Data	-248.00	-248.00	1432.00	403.00	-10.04	-9.93
16:25:33.72	29.69	29.53	27.26	36.36	0.03	0.8456	6.785551E-5	1672.00	103.00	0.00	9999.99	-8.37	2.45	288.60	No GPS Data	No GPS Data	-126.00	-126.00	1672.00	103.00	-10.05	-9.93
16:25:34.26	29.69	29.53	27.26	36.36	0.03	0.8493	6.805547E-5	1672.00	103.00	0.00	9999.99	-8.37	2.45	288.60	No GPS Data	No GPS Data	-126.00	-126.00	1672.00	103.00	-10.05	-9.93
16:25:34.80	29.69	29.53	27.26	36.36	0.03	0.8451	6.800006E-5	1672.00	103.00	0.00	9999.99	-8.37	2.45	288.60	No GPS Data	No GPS Data	-126.00	-126.00	1672.00	103.00	-10.05	-9.94
16:25:35.33	29.68	29.52	27.26	36.36	0.03	0.8448	6.827759E-5	1389.00	511.00	0.00	9999.99	-8.89	2.62	287.40	No GPS Data	No GPS Data	124.00	124.00	1389.00	511.00	-10.05	-9.94
16:25:35.88	29.72	29.55	27.26	36.36	0.03	0.8466	6.794130E-5	1389.00	511.00	0.00	9999.99	-8.89	2.62	287.40	No GPS Data	No GPS Data	124.00	124.00	1389.00	511.00	-10.05	-9.94
16:25:36.42	29.70	29.53	27.26	36.36	0.03	0.8456	6.775856E-5	1504.00	914.00	0.00	9999.99	-8.86	3.13	287.50	No GPS Data	No GPS Data	106.00	106.00	1504.00	914.00	-10.05	-9.93
16:25:36.95	29.67	29.50	27.26	36.36	0.03	0.8472	6.803285E-5	1504.00	914.00	0.00	9999.99	-8.86	3.13	287.50	No GPS Data	No GPS Data	106.00	106.00	1504.00	914.00	-10.06	-9.93
16:25:37.48	29.66	29.50	27.27	36.36	0.03	0.8465	6.825035E-5	1504.00	914.00	0.00	9999.99	-8.86	3.13	287.50	No GPS Data	No GPS Data	106.00	106.00	1504.00	914.00	-10.05	-9.93
16:25:38.01	29.64	29.47	27.26	36.36	0.03	0.8450	6.790403E-5	1494.00	739.00	0.00	9999.99	-7.67	2.74	288.70	No GPS Data	No GPS Data	245.00	245.00	1494.00	739.00	-10.06	-9.93
16:25:38.55	29.64	29.47	27.26	36.36	0.03	0.8442	6.777884E-5	1494.00	739.00	0.00	9999.99	-7.67	2.74	288.70	No GPS Data	No GPS Data	245.00	245.00	1494.00	739.00	-10.06	-9.93
16:25:39.08	29.64	29.48	27.26	36.36	0.03	0.8478	6.762463E-5	2547.00	436.00	0.00	9999.99	-10.17	2.94	286.80	No GPS Data	No GPS Data	-695.00	-695.00	2547.00	436.00	-10.05	-9.94
16:25:39.61	29.64	29.47	27.26	36.36	0.03	0.8449	6.806566E-5	2547.00	436.00	0.00	9999.99	-10.17	2.94	286.80	No GPS Data	No GPS Data	-695.00	-695.00	2547.00	436.00	-10.05	-9.94
16:25:40.14	29.65	29.49	27.26	36.36	0.03	0.8457	6.812566E-5	2547.00	436.00	0.00	9999.99	-10.17	2.94	286.80	No GPS Data	No GPS Data	-695.00	-695.00	2547.00	436.00	-10.04	-9.93
16:25:40.67	29.65	29.49	27.26	36.36	0.03	0.8474	6.843099E-5	2123.00	1066.00	0.00	9999.99	-8.06	3.25	288.10	No GPS Data	No GPS Data	-21.00	-21.00	2123.00	1066.00	-10.06	-9.93
16:25:41.21	29.60	29.44	27.26	36.36	0.03	0.8430	6.823560E-5	2123.00	1066.00	0.00	9999.99	-8.06	3.25	288.10	No GPS Data	No GPS Data	-21.00	-21.00	2123.00	1066.00	-10.06	-9.94
16:25:41.76	29.58	29.42	27.26	36.36	0.03	0.8438	6.775856E-5	1708.00	16.00	0.00	9999.99	-8.22	3.25	288.60	No GPS Data	No GPS Data	-76.00	-76.00	1708.00	16.00	-10.05	-9.94
16:25:42.29	29.58	29.42	27.26	36.36	0.03	0.8427	6.796389E-5	1708.00	16.00	0.00	9999.99	-8.22	3.25	288.60	No GPS Data	No GPS Data	-76.00	-76.00	1708.00	16.00	-10.05	-9.94
16:25:42.83	29.59	29.43	27.26	36.36	0.03	0.8468	6.815171E-5	2570.00	303.00	0.00	9999.99	-10.44	2.33	288.10	No GPS Data	No GPS Data	13.00	13.00	2570.00	303.00	-10.06	-9.94
16:25:43.38	29.61	29.45	27.26	36.36	0.03	0.8483	6.782731E-5	2570.00	303.00	0.00	9999.99	-10.44	2.33	288.10	No GPS Data	No GPS Data	13.00	13.00	2570.00	303.00	-10.06	-9.94
16:25:43.92	29.66	29.49	27.26	36.36	0.03	0.8462	6.791984E-5	3215.00	482.00	0.00	9999.99	-8.49	2.88	288.90	No GPS Data	No GPS Data	29.00	29.00	3215.00	482.00	-10.05	-9.93
16:25:44.44	29.65	29.49	27.26	36.36	0.03	0.8470	6.768537E-5	3215.00	482.00	0.00	9999.99	-8.49	2.88	288.90	No GPS Data	No GPS Data	29.00	29.00	3215.00	482.00	-10.06	-9.94
16:25:44.97	29.64	29.48	27.26	36.36	0.03	0.8436	6.775292E-5	2673.00	390.00	0.00	9999.99	-9.12	2.57	288.40	No GPS Data	No GPS Data	118.00	118.00	2673.00	390.00	-10.05	-9.94
16:25:45.52	29.66	29.50	27.25	36.36	0.03	0.8443	6.810754E-5	2673.00	390.00	0.00	9999.99	-9.12	2.57	288.40	No GPS Data	No GPS Data	118.00	118.00	2673.00	390.00	-10.05	-9.94
16:25:46.05	29.66	29.50	27.25	36.36	0.03	0.8472	6.783971E-5	2681.00	514.00	0.00	9999.99	-8.48	2.95	288.90	No GPS Data	No GPS Data	16.00	16.00	2681.00	514.00	-10.06	-9.94
16:25:46.59	29.68	29.52	27.25	36.36	0.03	0.8446	6.752015E-5	2921.00	487.00	0.00	9999.99	-9.17	3.24	287.40	No GPS Data	No GPS Data	-18.00	-18.00	2921.00	487.00	-10.06	-9.94
16:25:47.13	29.67	29.51	27.24	36.36	0.03	0.8471	6.777884E-5	2921.00	487.00	0.00	9999.99	-9.17	3.24	287.40	No GPS Data	No GPS Data	-18.00	-18.00	2921.00	487.00	-10.05	-9.94
16:25:47.66	29.66	29.49	27.23	36.36	0.03	0.8447	6.785551E-5	2921.00	487.00	0.00	9999.99	-9.17	3.24	287.40	No GPS Data	No GPS Data	-18.00	-18.00	2921.00	487.00	-10.06	-9.94
16:25:48.20	29.69	29.52	27.23	36.36	0.03	0.8459	6.804416E-5	2766.00	134.00	0.00	9999.99	-9.50	1.58	286.90	No GPS Data	No GPS Data	-220.00	-220.00	2766.00	134.00	-10.05	-9.94
16:25:48.73	29.69	29.52	27.22	36.36	0.03	0.8488	6.825716E-5	2766.00	134.00	0.00	9999.99	-9.50	1.58	286.90	No GPS Data	No GPS Data	-220.00	-220.00	2766.00	134.00	-10.05	-9.94
16:25:49.27	29.64	29.47	27.21	36.36	0.03	0.8466	6.786115E-5	1460.00	452.00	0.00	9999.99	-6.34	2.74	289.20	No GPS Data	No GPS Data	-112.00	-112.00	1460.00	452.00	-10.06	-9.93
16:25:49.80	29.62	29.46	27.21	36.36	0.03	0.8457	6.754036E-5	1460.00	452.00	0.00	9999.99	-6.34	2.74	289.20	No GPS Data	No GPS Data	-112.00	-112.00	1460.00	452.00	-10.05	-9.93
16:25:50.33	29.62	29.46	27.21	36.36	0.03	0.8460	6.776194E-5	1460.00	452.00	0.00	9999.99	-6.34	2.74	289.20	No GPS Data	No GPS Data	-112.00	-112.00	1460.00	452.00	-10.06	-9.93
16:25:50.86	29.62	29.46	27.21	36.36	0.03	0.8479	6.811433E-5	1728.00	-9.00	0.00	9999.99	-9.29	2.47	288.00	No GPS Data	No GPS Data	210.00	210.00	1728.00	-9.00	-10.06	-9.93
16:25:51.39	29.63	29.47	27.21	36.36	0.03	0.8477	6.813472E-5	1728.00	-9.00	0.00	9999.99	-9.29	2.47	288.00	No GPS Data	No GPS Data	210.00	210.00	1728.00	-9.00	-10.05	-9.94
16:25:51.93	29.62	29.46	27.22	36.36	0.03	0.8452	6.804416E-5	1728.00	-9.00	0.00	9999.99	-9.29	2.47	288.00	No GPS Data	No GPS Data	210.00	210.00	1728.00	-9.00	-10.06	-9.93
16:25:52.45	29.61	29.44	27.22	36.36	0.03	0.8456	6.771239E-5	2214.00	-599.00	0.00	9999.99	-9.12	1.78	286.80	No GPS Data	No GPS Data	-297.00	-297.00	2214.00	-599.00	-10.05	-9.94
16:25:53.00	29.63	29.46	27.23	36.36	0.03	0.8487	6.771239E-5	2214.00	-599.00	0.00	9999.99	-9.12	1.78	286.80	No GPS Data	No GPS Data	-297.00	-297.00	2214.00	-599.00	-10.06	-9.94
16:25:53.53	29.63	29.46	27.23	36.36	0.03	0.8453	6.751791E-5	1143.00	457.00	0.00	9999.99	-8.82	2.02	288.30	No GPS Data	No GPS Data	319.00	319.00	1143.00	457.00	-10.05	-9.93
16:25:54.06	29.61	29.44	27.24	36.36	0.03	0.8475	6.754598E-5	1143.00	457.00	0.00	9999.99	-8.82	2.02	288.30	No GPS Data	No GPS Data	319.00	319.00	1143.00	457.00	-10.06	-9.94
16:25:54.60	29.63	29.47	27.25	36.36	0.03	0.8456	6.763700E-5	1372.00	-216.00	0.00	9999.99	-9.02	2.41	288.70	No GPS Data	No GPS Data	-352.00	-352.00	1372.00	-216.00	-10.04	-9.93
16:25:55.14	29.70	29.53	27.25	36.36	0.03	0.8450	6.748648E-5	1372.00	-216.00	0.00	9999.99	-9.02	2.41	288.70	No GPS Data	No GPS Data	-352.00	-352.00	1372.00	-216.00	-10.06	-9.93
16:25:55.67	29.68	29.51	27.25	36.36	0.03	0.8476	6.757967E-5	1372.00	-216.00	0.00	9999.99	-9.02	2.41	288.70	No GPS Data	No GPS Data	-352.00	-352.00	1372.00	-216.00	-10.05	-9.94
16:25:56.22	29.66	29.50	27.25	36.36	0.03	0.8461	6.735197E-5	1681.00	-52.00	0.00	9999.99	-8.80	3.04	287.70	No GPS Data	No GPS Data	132.00	132.00	1681.00	-52.00	-10.05	-9.94
